,X,Y,method,covar,alternative,n,r,CI95%,p-unc,marker,stage,system,ci_low,ci_high,p-fdr
% in 63-140,Total Wake Time (SM),pearson,"['age', 'gender']",two-sided,4448,-8.31E-05,[-0.03  0.03],0.995578777,o,All,Sleep,-0.03,0.03,0.997048266
% in 63-140,ODI (SM),pearson,"['age', 'gender']",two-sided,4332,0.037468863,[0.01 0.07],0.013674291,o,All,Sleep,0.01,0.07,0.063711634
% in 63-140,Mean Oxygen Saturation (SM),pearson,"['age', 'gender']",two-sided,4377,-0.049524214,[-0.08 -0.02],0.001049931,o,All,Sleep,-0.08,-0.02,0.007079537
% in 63-140,RDI (SM),pearson,"['age', 'gender']",two-sided,4376,0.031106887,[0.   0.06],0.03966682,o,All,Sleep,0,0.06,0.144021069
% in 63-140,Scanned VAT mass (DXA),pearson,"['age', 'gender']",two-sided,3780,0.040974098,[0.01 0.07],0.011778391,o,All,Anthropometry and body composition,0.01,0.07,0.055836773
% in 63-140,Android tissue fat percent (DXA),pearson,"['age', 'gender']",two-sided,3826,0.053864564,[0.02 0.09],0.000861518,o,All,Anthropometry and body composition,0.02,0.09,0.005972312
% in 63-140,Total fat mass (DXA),pearson,"['age', 'gender']",two-sided,3826,0.043805154,[0.01 0.08],0.00674335,o,All,Anthropometry and body composition,0.01,0.08,0.035195101
% in 63-140,vat/fat,pearson,"['age', 'gender']",two-sided,3780,0.041069581,[0.01 0.07],0.01158335,o,All,vat/fat,0.01,0.07,0.054960159
% in 63-140,Liver viscosity (US),pearson,"['age', 'gender']",two-sided,3949,0.011918065,[-0.02  0.04],0.454132263,o,All,Liver,-0.02,0.04,0.709358326
% in 63-140,Liver attenuation (US),pearson,"['age', 'gender']",two-sided,3932,0.023797997,[-0.01  0.06],0.135797156,o,All,Liver,-0.01,0.06,0.348184677
% in 63-140,Liver sound speed (US),pearson,"['age', 'gender']",two-sided,3957,0.002799923,[-0.03  0.03],0.860271571,o,All,Liver,-0.03,0.03,0.944871325
% in 63-140,Liver elasticity (US),pearson,"['age', 'gender']",two-sided,3949,-0.021264094,[-0.05  0.01],0.181664413,o,All,Liver,-0.05,0.01,0.419606141
% in 63-140,Carotid - intima media thickness (US),pearson,"['age', 'gender']",two-sided,3732,-0.00411899,[-0.04  0.03],0.801443943,o,All,Vascular,-0.04,0.03,0.922113621
% in 63-140,Median daily caloric intake (DL),pearson,"['age', 'gender']",two-sided,4444,0.006144571,[-0.02  0.04],0.682235848,o,All,Nutrition,-0.02,0.04,0.858408943
% in 63-140,Median daily carbohydrate caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,0.049304992,[0.02 0.08],0.001011998,o,All,Nutrition,0.02,0.08,0.006892252
% in 63-140,Median daily lipid caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,-0.043608921,[-0.07 -0.01],0.003648821,o,All,Nutrition,-0.07,-0.01,0.021047607
% in 63-140,Median daily protein caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,-0.030836311,[-0.06 -0.  ],0.039869449,o,All,Nutrition,-0.06,0,0.144660006
% in 63-140,Average width (FI),pearson,"['age', 'gender']",two-sided,2182,-0.02330102,[-0.07  0.02],0.276833911,o,All,Vascular,-0.07,0.02,0.547016552
% in 63-140,Fractal dimension (FI),pearson,"['age', 'gender']",two-sided,2182,-0.03229218,[-0.07  0.01],0.131742646,o,All,Vascular,-0.07,0.01,0.341336078
% in 63-140,Vessel density (FI),pearson,"['age', 'gender']",two-sided,2182,-0.042567718,[-0.08 -0.  ],0.046892749,o,All,Vascular,-0.08,0,0.16316272
% in 70-180,Waist circumference,pearson,"['age', 'gender']",two-sided,4446,0.100497286,[0.07 0.13],1.89E-11,o,All,Anthropometry and body composition,0.07,0.13,3.94E-10
% in 70-180,Sitting BP diastolic,pearson,"['age', 'gender']",two-sided,4448,0.041507882,[0.01 0.07],0.005638571,o,All,Vascular,0.01,0.07,0.030273159
% in 70-180,Sitting BP systolic,pearson,"['age', 'gender']",two-sided,4446,0.04526647,[0.02 0.07],0.002541871,o,All,Vascular,0.02,0.07,0.015381577
% in 70-180,BMI,pearson,"['age', 'gender']",two-sided,4448,0.105361196,[0.08 0.13],1.88E-12,o,All,Anthropometry and body composition,0.08,0.13,4.50E-11
% in 70-180,HDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,1609,-0.061419205,[-0.11 -0.01],0.013795458,o,All,Lipids,-0.11,-0.01,0.064221053
% in 70-180,WBC (BT),pearson,"['age', 'gender']",two-sided,1883,0.015128137,[-0.03  0.06],0.512006754,o,All,Inflammatory markers,-0.03,0.06,0.75153398
% in 70-180,GGT (BT),pearson,"['age', 'gender']",two-sided,607,0.057233787,[-0.02  0.14],0.159722248,o,All,Liver,-0.02,0.14,0.388278077
% in 70-180,CRP (BT),pearson,"['age', 'gender']",two-sided,575,0.102239394,[0.02 0.18],0.01434836,o,All,Inflammatory markers,0.02,0.18,0.066339778
% in 70-180,AST\GOT (BT),pearson,"['age', 'gender']",two-sided,1451,0.031271096,[-0.02  0.08],0.234195455,o,All,Liver,-0.02,0.08,0.495599583
% in 70-180,HbA1C (BT),pearson,"['age', 'gender']",two-sided,1048,0.047852282,[-0.01  0.11],0.121942736,o,All,HbA1C,-0.01,0.11,0.322491574
% in 70-180,Total cholesterol (BT),pearson,"['age', 'gender']",two-sided,1633,0.046867775,[-0.   0.1],0.05844118,o,All,Lipids,0,0.1,0.191648746
% in 70-180,Triglycerides (BT),pearson,"['age', 'gender']",two-sided,1677,0.092545888,[0.04 0.14],0.000148887,o,All,Lipids,0.04,0.14,0.001200831
% in 70-180,LDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,906,0.048276491,[-0.02  0.11],0.146961788,o,All,Lipids,-0.02,0.11,0.364726808
% in 70-180,ALT\GPT (BT),pearson,"['age', 'gender']",two-sided,1704,0.075962539,[0.03 0.12],0.001712184,o,All,Liver,0.03,0.12,0.010933803
% in 70-180,eGFR (BT),pearson,"['age', 'gender']",two-sided,1891,-0.002602863,[-0.05  0.04],0.909988875,o,All,Vascular,-0.05,0.04,0.965606871
% in 70-180,Total Sleep Time (SM),pearson,"['age', 'gender']",two-sided,4448,-0.054426305,[-0.08 -0.03],0.000282625,o,All,Sleep,-0.08,-0.03,0.002172931
% in 70-180,AHI (SM),pearson,"['age', 'gender']",two-sided,4375,0.051174277,[0.02 0.08],0.000710909,o,All,Sleep,0.02,0.08,0.005057422
% in 70-180,Total Wake Time (SM),pearson,"['age', 'gender']",two-sided,4448,0.060637622,[0.03 0.09],5.21E-05,o,All,Sleep,0.03,0.09,0.000451419
% in 70-180,ODI (SM),pearson,"['age', 'gender']",two-sided,4332,0.058669621,[0.03 0.09],0.000112079,o,All,Sleep,0.03,0.09,0.000916212
% in 70-180,Mean Oxygen Saturation (SM),pearson,"['age', 'gender']",two-sided,4377,-0.126089658,[-0.16 -0.1 ],5.71E-17,o,All,Sleep,-0.16,-0.1,2.18E-15
% in 70-180,RDI (SM),pearson,"['age', 'gender']",two-sided,4376,0.028539397,[-0.    0.06],0.059115573,o,All,Sleep,0,0.06,0.193097091
% in 70-180,Scanned VAT mass (DXA),pearson,"['age', 'gender']",two-sided,3780,0.102581365,[0.07 0.13],2.62E-10,o,All,Anthropometry and body composition,0.07,0.13,4.62E-09
% in 70-180,Android tissue fat percent (DXA),pearson,"['age', 'gender']",two-sided,3826,0.100249516,[0.07 0.13],5.20E-10,o,All,Anthropometry and body composition,0.07,0.13,8.85E-09
% in 70-180,Total fat mass (DXA),pearson,"['age', 'gender']",two-sided,3826,0.096120486,[0.06 0.13],2.59E-09,o,All,Anthropometry and body composition,0.06,0.13,3.90E-08
% in 70-180,vat/fat,pearson,"['age', 'gender']",two-sided,3780,0.09417688,[0.06 0.13],6.65E-09,o,All,vat/fat,0.06,0.13,9.73E-08
% in 70-180,Liver viscosity (US),pearson,"['age', 'gender']",two-sided,3949,-0.006037714,[-0.04  0.03],0.704536662,o,All,Liver,-0.04,0.03,0.873091258
% in 70-180,Liver attenuation (US),pearson,"['age', 'gender']",two-sided,3932,0.056124301,[0.02 0.09],0.00043143,o,All,Liver,0.02,0.09,0.003203561
% in 70-180,Liver sound speed (US),pearson,"['age', 'gender']",two-sided,3957,-0.017728803,[-0.05  0.01],0.264988366,o,All,Liver,-0.05,0.01,0.533468279
% in 70-180,Liver elasticity (US),pearson,"['age', 'gender']",two-sided,3949,-0.011858941,[-0.04  0.02],0.456374483,o,All,Liver,-0.04,0.02,0.711049262
% in 70-180,Carotid - intima media thickness (US),pearson,"['age', 'gender']",two-sided,3732,-0.030108661,[-0.06  0.  ],0.065966891,o,All,Vascular,-0.06,0,0.209152035
% in 70-180,Median daily caloric intake (DL),pearson,"['age', 'gender']",two-sided,4444,-0.003473854,[-0.03  0.03],0.816955807,o,All,Nutrition,-0.03,0.03,0.92729421
% in 70-180,Median daily carbohydrate caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,0.025509794,[-0.    0.05],0.089134068,o,All,Nutrition,0,0.05,0.259281737
% in 70-180,Median daily lipid caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,-0.030734261,[-0.06 -0.  ],0.040531147,o,All,Nutrition,-0.06,0,0.146295044
% in 70-180,Median daily protein caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,-0.005527928,[-0.03  0.02],0.712629922,o,All,Nutrition,-0.03,0.02,0.877037383
% in 70-180,Average width (FI),pearson,"['age', 'gender']",two-sided,2182,-0.020169598,[-0.06  0.02],0.346559532,o,All,Vascular,-0.06,0.02,0.613944237
% in 70-180,Fractal dimension (FI),pearson,"['age', 'gender']",two-sided,2182,-0.046569959,[-0.09 -0.  ],0.029682173,o,All,Vascular,-0.09,0,0.114999883
% in 70-180,Vessel density (FI),pearson,"['age', 'gender']",two-sided,2182,-0.055377875,[-0.1  -0.01],0.009706295,o,All,Vascular,-0.1,-0.01,0.047077978
Range,Waist circumference,pearson,"['age', 'gender']",two-sided,4446,0.002253219,[-0.03  0.03],0.880634423,o,All,Anthropometry and body composition,-0.03,0.03,0.955252528
Range,Sitting BP diastolic,pearson,"['age', 'gender']",two-sided,4448,-0.000375559,[-0.03  0.03],0.980027349,o,All,Vascular,-0.03,0.03,0.991639449
Range,Sitting BP systolic,pearson,"['age', 'gender']",two-sided,4446,0.001838545,[-0.03  0.03],0.902479944,o,All,Vascular,-0.03,0.03,0.962408867
Range,BMI,pearson,"['age', 'gender']",two-sided,4448,-0.024839284,[-0.05  0.  ],0.097715374,o,All,Anthropometry and body composition,-0.05,0,0.277260351
Range,HDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,1609,0.029243423,[-0.02  0.08],0.241345114,o,All,Lipids,-0.02,0.08,0.505409444
Range,WBC (BT),pearson,"['age', 'gender']",two-sided,1883,0.007622191,[-0.04  0.05],0.741125503,o,All,Inflammatory markers,-0.04,0.05,0.888826608
Range,GGT (BT),pearson,"['age', 'gender']",two-sided,607,-0.003734962,[-0.08  0.08],0.926953677,o,All,Liver,-0.08,0.08,0.971830125
Range,CRP (BT),pearson,"['age', 'gender']",two-sided,575,-0.012436467,[-0.09  0.07],0.766421988,o,All,Inflammatory markers,-0.09,0.07,0.902459903
Range,AST\GOT (BT),pearson,"['age', 'gender']",two-sided,1451,0.0235533,[-0.03  0.07],0.370293276,o,All,Liver,-0.03,0.07,0.639094404
Range,HbA1C (BT),pearson,"['age', 'gender']",two-sided,1048,0.109675782,[0.05 0.17],0.000379983,o,All,HbA1C,0.05,0.17,0.002848823
Range,Total cholesterol (BT),pearson,"['age', 'gender']",two-sided,1633,-0.02359034,[-0.07  0.02],0.341039632,o,All,Lipids,-0.07,0.02,0.608334907
Range,Triglycerides (BT),pearson,"['age', 'gender']",two-sided,1677,0.031384186,[-0.02  0.08],0.199208262,o,All,Lipids,-0.02,0.08,0.446081868
Range,LDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,906,-0.030758984,[-0.1   0.03],0.355612935,o,All,Lipids,-0.1,0.03,0.622867703
Range,ALT\GPT (BT),pearson,"['age', 'gender']",two-sided,1704,0.050785603,[0.  0.1],0.036172055,o,All,Liver,0,0.1,0.134480763
Range,eGFR (BT),pearson,"['age', 'gender']",two-sided,1891,-0.015892458,[-0.06  0.03],0.489996525,o,All,Vascular,-0.06,0.03,0.735333463
Range,Total Sleep Time (SM),pearson,"['age', 'gender']",two-sided,4448,-0.07715471,[-0.11 -0.05],2.59E-07,o,All,Sleep,-0.11,-0.05,3.05E-06
Range,AHI (SM),pearson,"['age', 'gender']",two-sided,4375,0.011291764,[-0.02  0.04],0.455353604,o,All,Sleep,-0.02,0.04,0.710451097
Range,Total Wake Time (SM),pearson,"['age', 'gender']",two-sided,4448,0.128822349,[0.1  0.16],6.51E-18,o,All,Sleep,0.1,0.16,2.90E-16
Range,ODI (SM),pearson,"['age', 'gender']",two-sided,4332,0.008553497,[-0.02  0.04],0.573645126,o,All,Sleep,-0.02,0.04,0.793528947
Range,Mean Oxygen Saturation (SM),pearson,"['age', 'gender']",two-sided,4377,0.010994233,[-0.02  0.04],0.467217187,o,All,Sleep,-0.02,0.04,0.718255451
Range,RDI (SM),pearson,"['age', 'gender']",two-sided,4376,0.004403567,[-0.03  0.03],0.770933941,o,All,Sleep,-0.03,0.03,0.904646316
Range,Scanned VAT mass (DXA),pearson,"['age', 'gender']",two-sided,3780,0.005980973,[-0.03  0.04],0.713242529,o,All,Anthropometry and body composition,-0.03,0.04,0.877037383
Range,Android tissue fat percent (DXA),pearson,"['age', 'gender']",two-sided,3826,-0.014478433,[-0.05  0.02],0.370744979,o,All,Anthropometry and body composition,-0.05,0.02,0.639277845
Range,Total fat mass (DXA),pearson,"['age', 'gender']",two-sided,3826,-0.015018838,[-0.05  0.02],0.353152869,o,All,Anthropometry and body composition,-0.05,0.02,0.620762232
Range,vat/fat,pearson,"['age', 'gender']",two-sided,3780,0.005434045,[-0.03  0.04],0.738456591,o,All,vat/fat,-0.03,0.04,0.887980145
Range,Liver viscosity (US),pearson,"['age', 'gender']",two-sided,3949,-0.006325167,[-0.04  0.02],0.691177435,o,All,Liver,-0.04,0.02,0.86425043
Range,Liver attenuation (US),pearson,"['age', 'gender']",two-sided,3932,0.04786568,[0.02 0.08],0.002686958,o,All,Liver,0.02,0.08,0.016115812
Range,Liver sound speed (US),pearson,"['age', 'gender']",two-sided,3957,-0.006229067,[-0.04  0.02],0.695340155,o,All,Liver,-0.04,0.02,0.867187738
Range,Liver elasticity (US),pearson,"['age', 'gender']",two-sided,3949,0.018150967,[-0.01  0.05],0.254257124,o,All,Liver,-0.01,0.05,0.521342614
Range,Carotid - intima media thickness (US),pearson,"['age', 'gender']",two-sided,3732,-0.028963701,[-0.06  0.  ],0.076944068,o,All,Vascular,-0.06,0,0.232907508
Range,Median daily caloric intake (DL),pearson,"['age', 'gender']",two-sided,4444,0.04580652,[0.02 0.08],0.002260593,o,All,Nutrition,0.02,0.08,0.013896374
Range,Median daily carbohydrate caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,0.090042798,[0.06 0.12],1.84E-09,o,All,Nutrition,0.06,0.12,2.85E-08
Range,Median daily lipid caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,-0.086798897,[-0.12 -0.06],6.86E-09,o,All,Nutrition,-0.12,-0.06,9.98E-08
Range,Median daily protein caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,-0.02858518,[-0.06  0.  ],0.056779081,o,All,Nutrition,-0.06,0,0.187696012
Range,Average width (FI),pearson,"['age', 'gender']",two-sided,2182,0.006943043,[-0.04  0.05],0.745944147,o,All,Vascular,-0.04,0.05,0.891425813
Range,Fractal dimension (FI),pearson,"['age', 'gender']",two-sided,2182,0.010074944,[-0.03  0.05],0.638250702,o,All,Vascular,-0.03,0.05,0.838349443
Range,Vessel density (FI),pearson,"['age', 'gender']",two-sided,2182,0.010940779,[-0.03  0.05],0.609664494,o,All,Vascular,-0.03,0.05,0.818099058
SD,Waist circumference,pearson,"['age', 'gender']",two-sided,4446,0.020908529,[-0.01  0.05],0.163440706,o,All,Anthropometry and body composition,-0.01,0.05,0.393799107
SD,Sitting BP diastolic,pearson,"['age', 'gender']",two-sided,4448,-0.005597679,[-0.03  0.02],0.709042851,o,All,Vascular,-0.03,0.02,0.875883299
SD,Sitting BP systolic,pearson,"['age', 'gender']",two-sided,4446,0.001404477,[-0.03  0.03],0.925426262,o,All,Vascular,-0.03,0.03,0.971830125
SD,BMI,pearson,"['age', 'gender']",two-sided,4448,-0.008860078,[-0.04  0.02],0.554774598,o,All,Anthropometry and body composition,-0.04,0.02,0.779986962
SD,HDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,1609,-0.013477958,[-0.06  0.04],0.589265685,o,All,Lipids,-0.06,0.04,0.803455125
SD,WBC (BT),pearson,"['age', 'gender']",two-sided,1883,0.03169998,[-0.01  0.08],0.169356225,o,All,Inflammatory markers,-0.01,0.08,0.40212843
SD,GGT (BT),pearson,"['age', 'gender']",two-sided,607,0.013072753,[-0.07  0.09],0.74828925,o,All,Liver,-0.07,0.09,0.892488256
SD,CRP (BT),pearson,"['age', 'gender']",two-sided,575,-0.042895617,[-0.12  0.04],0.305344345,o,All,Inflammatory markers,-0.12,0.04,0.576461429
SD,AST\GOT (BT),pearson,"['age', 'gender']",two-sided,1451,0.019993868,[-0.03  0.07],0.446955507,o,All,Liver,-0.03,0.07,0.706486456
SD,HbA1C (BT),pearson,"['age', 'gender']",two-sided,1048,0.164278595,[0.1  0.22],9.14E-08,o,All,HbA1C,0.1,0.22,1.15E-06
SD,Total cholesterol (BT),pearson,"['age', 'gender']",two-sided,1633,-0.03161607,[-0.08  0.02],0.201893539,o,All,Lipids,-0.08,0.02,0.449130381
SD,Triglycerides (BT),pearson,"['age', 'gender']",two-sided,1677,0.05941712,[0.01 0.11],0.015012228,o,All,Lipids,0.01,0.11,0.06870689
SD,LDL cholesterol (BT),pearson,"['age', 'gender']",two-sided,906,-0.049076732,[-0.11  0.02],0.140369358,o,All,Lipids,-0.11,0.02,0.355375407
SD,ALT\GPT (BT),pearson,"['age', 'gender']",two-sided,1704,0.069984578,[0.02 0.12],0.00386892,o,All,Liver,0.02,0.12,0.021921189
SD,eGFR (BT),pearson,"['age', 'gender']",two-sided,1891,-0.004493677,[-0.05  0.04],0.845253042,o,All,Vascular,-0.05,0.04,0.940170802
SD,Total Sleep Time (SM),pearson,"['age', 'gender']",two-sided,4448,-0.096787285,[-0.13 -0.07],1.00E-10,o,All,Sleep,-0.13,-0.07,1.87E-09
SD,AHI (SM),pearson,"['age', 'gender']",two-sided,4375,0.020494465,[-0.01  0.05],0.175409133,o,All,Sleep,-0.01,0.05,0.411283271
SD,Total Wake Time (SM),pearson,"['age', 'gender']",two-sided,4448,0.121941545,[0.09 0.15],3.38E-16,o,All,Sleep,0.09,0.15,1.18E-14
SD,ODI (SM),pearson,"['age', 'gender']",two-sided,4332,0.021241091,[-0.01  0.05],0.162270484,o,All,Sleep,-0.01,0.05,0.392493222
SD,Mean Oxygen Saturation (SM),pearson,"['age', 'gender']",two-sided,4377,0.002711825,[-0.03  0.03],0.857686859,o,All,Sleep,-0.03,0.03,0.94388131
SD,RDI (SM),pearson,"['age', 'gender']",two-sided,4376,0.010193413,[-0.02  0.04],0.500324868,o,All,Sleep,-0.02,0.04,0.743230263
SD,Scanned VAT mass (DXA),pearson,"['age', 'gender']",two-sided,3780,0.029586101,[-0.    0.06],0.069015407,o,All,Anthropometry and body composition,0,0.06,0.216916982
SD,Android tissue fat percent (DXA),pearson,"['age', 'gender']",two-sided,3826,-0.001870087,[-0.03  0.03],0.907965064,o,All,Anthropometry and body composition,-0.03,0.03,0.964988648
SD,Total fat mass (DXA),pearson,"['age', 'gender']",two-sided,3826,-0.002561454,[-0.03  0.03],0.874184991,o,All,Anthropometry and body composition,-0.03,0.03,0.951433481
SD,vat/fat,pearson,"['age', 'gender']",two-sided,3780,0.031596315,[-0.    0.06],0.052146367,o,All,vat/fat,0,0.06,0.176165203
SD,Liver viscosity (US),pearson,"['age', 'gender']",two-sided,3949,0.001273014,[-0.03  0.03],0.936275449,o,All,Liver,-0.03,0.03,0.974356969
SD,Liver attenuation (US),pearson,"['age', 'gender']",two-sided,3932,0.039842615,[0.01 0.07],0.012492462,o,All,Liver,0.01,0.07,0.058862054
SD,Liver sound speed (US),pearson,"['age', 'gender']",two-sided,3957,-0.011971362,[-0.04  0.02],0.451658182,o,All,Liver,-0.04,0.02,0.707328509
SD,Liver elasticity (US),pearson,"['age', 'gender']",two-sided,3949,0.030032669,[-0.    0.06],0.059209436,o,All,Liver,0,0.06,0.193258461
SD,Carotid - intima media thickness (US),pearson,"['age', 'gender']",two-sided,3732,-0.018834747,[-0.05  0.01],0.25013372,o,All,Vascular,-0.05,0.01,0.515845045
SD,Median daily caloric intake (DL),pearson,"['age', 'gender']",two-sided,4444,0.030404823,[0.   0.06],0.042731102,o,All,Nutrition,0,0.06,0.152294434
SD,Median daily carbohydrate caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,0.08233267,[0.05 0.11],3.90E-08,o,All,Nutrition,0.05,0.11,5.09E-07
SD,Median daily lipid caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,-0.084874325,[-0.11 -0.06],1.47E-08,o,All,Nutrition,-0.11,-0.06,2.06E-07
SD,Median daily protein caloric intake (%) (DL),pearson,"['age', 'gender']",two-sided,4444,-0.018199382,[-0.05  0.01],0.225237862,o,All,Nutrition,-0.05,0.01,0.484578325
SD,Average width (FI),pearson,"['age', 'gender']",two-sided,2182,0.014674732,[-0.03  0.06],0.493461293,o,All,Vascular,-0.03,0.06,0.737068767
SD,Fractal dimension (FI),pearson,"['age', 'gender']",two-sided,2182,0.023323828,[-0.02  0.07],0.276363851,o,All,Vascular,-0.02,0.07,0.547016552
SD,Vessel density (FI),pearson,"['age', 'gender']",two-sided,2182,0.026590842,[-0.02  0.07],0.21458866,o,All,Vascular,-0.02,0.07,0.468162076
Min,Waist circumference,pearson,"['age', 'gender']",two-sided,4446,0.109748287,[0.08 0.14],2.20E-13,o,All,Anthropometry and body composition,0.08,0.14,5.99E-12
Min,Sitting BP diastolic,pearson,"['age', 'gender']",two-sided,4448,0.047480067,[0.02 0.08],0.001541329,o,All,Vascular,0.02,0.08,0.009959924
Min,Sitting BP systolic,pearson,"['age', 'gender']",two-sided,4446,0.057327933,[0.03 0.09],0.000131442,o,All,Vascular,0.03,0.09,0.001064877
Min,BMI,pearson,"['age', 'gender']",two-sided,4448,0.124309944,[0.1  0.15],8.89E-17,o,All,Anthropometry and body composition,0.1,0.15,3.31E-15
